Type,FID,beta.sor,beta.sim,beta.sne,LSP,MAT,MAP,TA,PA,TSN,PSN,PCP,CWE,LSD,GMD,NVT,PDC,PSA
subtropical evergreen broad-leaved forest,1933,0.621387283,0.064285714,0.557101569,31,8.635117191,659.25,2.635117233,70.25,773.0520034,79.79342762,0.086235546,0.00218532,0.829942902,1089133.811,10,0.516155556,0.489805773
subtropical evergreen broad-leaved forest,1934,0.582132565,0.052287582,0.529844983,33,11.17920135,672.1666667,2.679201365,70.83333333,740.2831285,81.87577137,0.09387258,0.002100101,0.819013832,1086751.356,8,0.461711111,0.507725052
subtropical evergreen broad-leaved forest,1935,0.528901734,0.035502959,0.493398776,35,12.05428129,730.5,3.054281274,61.33333333,754.2866542,81.59793019,0.102053343,0.00202572,0.812826968,1085571.962,13,0.450911111,0.617040481
subtropical evergreen broad-leaved forest,1936,0.524456522,0.054054054,0.470402468,37,8.754512997,781,3.254513025,24,773.3189769,77.63780976,0.105443282,0.001984776,0.810239162,1085679.565,22,0.430388889,0.651971881
subtropical evergreen broad-leaved forest,1937,0.505347594,0.056122449,0.449225145,37,9.0792344,801.1666667,3.412567735,10,769.3166192,76.26073986,0.108526262,0.001941459,0.810274144,1087129.817,24,0.439077778,0.693871561
subtropical evergreen broad-leaved forest,1938,0.514745308,0.021621622,0.493123687,36,10.17394271,811.8333333,3.840609392,13.66666667,755.2650418,73.90053099,0.107705127,0.001913398,0.811471268,1089959.94,25,0.454766667,0.72441947
subtropical evergreen broad-leaved forest,1939,0.523160763,0.054054054,0.469106709,35,9.808717042,810.3333333,3.642050346,12,760.0492902,71.97534387,0.105627939,0.001881403,0.809950405,1094193.151,24,0.453666667,0.773571659
subtropical evergreen broad-leaved forest,1940,0.512893983,0.055555556,0.457338427,33,8.391320302,821,3.391320348,25,767.9477104,71.13888481,0.102539088,0.001848908,0.814549923,1099841.356,20,0.446222222,0.81232275
subtropical evergreen broad-leaved forest,1941,0.534954407,0.072727273,0.462227135,31,9.922107681,796.1666667,3.588774403,21.5,775.7866787,70.26521745,0.098384551,0.001830907,0.812735584,1106906.536,21,0.4579,0.829691689
subtropical evergreen broad-leaved forest,1942,0.547297297,0.042857143,0.504440154,29,10.88752089,792.1666667,4.220854282,32.83333333,787.0292883,69.55363099,0.091334321,0.001824977,0.815531408,1115382.268,19,0.489322222,0.799364967
subtropical evergreen broad-leaved forest,1943,0.534412955,0.06504065,0.469372305,23,11.84830988,795.5,4.348309815,58,815.1716707,69.6195137,0.081957118,0.00184842,0.809711126,1125254.503,16,0.5274,0.701682167
subtropical evergreen broad-leaved forest,1944,0.539823009,0.079646018,0.460176991,23,11.62310765,805.6666667,4.623107592,56.5,814.3098092,70.57664683,0.072916763,0.001842904,0.80933346,1132490.067,15,0.536677778,0.65440949
subtropical evergreen broad-leaved forest,1945,0.510309278,0.086538462,0.423770817,19,13.58643579,787,5.419769208,78,851.6087462,70.24296426,0.066811934,0.001821374,0.820332109,1124264.45,13,0.558777778,0.605652143
subtropical evergreen broad-leaved forest,1946,0.550802139,0.31147541,0.239326729,18,13.92191142,792.75,5.921911478,88.25,852.0802322,69.57988588,0.063912976,0.001839685,0.818390605,1117497.507,14,0.591088889,0.650702521
subtropical evergreen broad-leaved forest,1947,0.631868132,0.427350427,0.204517705,17,13.61663022,807,5.616630236,100.3333333,847.9709093,68.76976266,0.059147018,0.00184546,0.822700458,1090788.683,14,0.646211111,0.642281338
subtropical evergreen broad-leaved forest,1948,0.592307692,0.361445783,0.230861909,14,12.77185587,836.5,5.771855831,110.6666667,840.2815831,68.8308458,0.055548323,0.001875806,0.829333061,1060136.609,16,0.678655556,0.63680635
subtropical evergreen broad-leaved forest,1949,0.595744681,0.191489362,0.404255319,9,14.19351559,818.25,5.443515658,132.25,888.269612,68.24484257,0.050263644,0.001951026,0.809678379,1030384.646,16,0.795377778,0.49265323
Warm temperate deciduous broad-leaved forest,1950,0.683544304,0.358974359,0.324569945,9,14.62758851,807.6666667,5.127588431,137.1666667,910.2802561,69.50859301,0.043878012,0.002218218,0.81229466,1001613.492,16,0.891666667,0.323912098
Warm temperate deciduous broad-leaved forest,1951,0.558139535,0.344827586,0.213311949,4,14.97805556,798.8333333,4.978055477,150.3333333,940.1333547,71.83192619,0.041429401,0.002691809,0.836416741,973910.5446,14,1,0.168020235
Warm temperate deciduous broad-leaved forest,1952,0.551724138,0.235294118,0.31643002,3,15.08568054,800.1666667,5.085680485,181.3333333,952.8771405,74.02740218,0.042762232,0.003107463,0.835160023,947369.9664,12,1,0.091160406
Warm temperate deciduous broad-leaved forest,1953,0.533333333,0.125,0.408333333,3,15.06865882,800.5,5.068658829,210,955.0218601,74.90059223,0.04478999,0.00345685,0.846679585,922092.5631,11,1,0.056573076
Warm temperate deciduous broad-leaved forest,1957,0.333333333,0,0.333333333,2,15.22534552,795.1666667,4.225345532,116.6666667,966.395077,80.97216724,0.043895174,0.004355271,0.88741011,835806.1904,10,0.833333333,0
Warm temperate deciduous broad-leaved forest,1958,0.56097561,0.307692308,0.253283302,2,15.24938191,759.6666667,4.24938186,97.16666667,974.7052535,81.44617014,0.042030193,0.003583891,0.915591099,818533.8409,14,0.875,0.013358317
Warm temperate deciduous broad-leaved forest,1959,0.470588235,0.181818182,0.288770053,2,15.29548956,726.75,4.29548955,80.5,982.2592119,82.11213202,0.042032353,0.002948636,0.917310623,803220.7344,13,0.714285714,0.033206242
Warm temperate deciduous broad-leaved forest,1961,0.391304348,0,0.391304348,2,15.2278159,743,4.727815946,106.6666667,976.204435,87.34968393,0.044726623,0.002525133,0.924034466,778920.7577,10,0.5,0.035845825
Warm temperate deciduous broad-leaved forest,1962,0.529411765,0,0.529411765,3,15.03556768,773,5.035567641,98.25,966.6355648,89.08946865,0.048128539,0.002296273,0.944809882,770133.9117,7,0.714285714,0.021944661
Warm temperate deciduous broad-leaved forest,1963,0.574468085,0,0.574468085,3,14.77522049,808.3333333,4.775220553,74.5,954.8503958,88.7000175,0.055832583,0.002137831,0.935256757,763699.1348,8,0.875,0.016209716
Warm temperate deciduous broad-leaved forest,1964,0.583333333,0,0.583333333,3,14.59166316,859.5,4.591663202,50.5,949.8235059,82.98260828,0.061364205,0.001869069,0.940060173,759676.299,8,1,0.00712387
Warm temperate deciduous broad-leaved forest,1965,0.5,0,0.5,3,14.42982812,851.8333333,4.429828087,41,943.9756271,78.29341047,0.068268924,0.00169107,0.936824433,758092.066,5,1,0
Alpine vegetation on the Qinghai-Tibet Plateau,2023,0.5,0,0.5,5,1.454109958,661.5555556,4.342998823,125.8888889,737.1148692,86.19371242,0.06224656,0.0015069,0.875746454,1101077.619,8,1,0.552244538
subtropical evergreen broad-leaved forest,2024,0.595744681,0,0.595744681,8,2.393627316,660.2222222,3.726960686,125,750.1338539,83.82482762,0.067734618,0.001703489,0.826444838,1121397.014,9,0.964285714,0.649507044
subtropical evergreen broad-leaved forest,2025,0.597826087,0.119047619,0.478778468,9,3.539996529,653,3.373329838,112,766.8547651,82.22444164,0.072377876,0.002167617,0.808171653,1143006.613,9,0.931655556,0.685832027
subtropical evergreen broad-leaved forest,2026,0.585585586,0.178571429,0.407014157,11,5.015938639,645.4444444,2.793716404,106.3333333,788.3877034,81.01781023,0.0764201,0.002438404,0.773061393,1146321.685,8,0.870544444,0.640525657
subtropical evergreen broad-leaved forest,2027,0.615942029,0.131147541,0.484794488,16,6.347848399,650.8888889,2.458959553,103.7777778,814.8790021,79.80972281,0.075167859,0.002531433,0.789907018,1142184.686,6,0.795144444,0.475574159
subtropical evergreen broad-leaved forest,2028,0.666666667,0.098591549,0.568075117,21,8.750175373,630.3333333,2.250175357,97,795.7483994,80.10700626,0.074625389,0.002327089,0.814364199,1138831.282,5,0.737111111,0.383486234
subtropical evergreen broad-leaved forest,2029,0.653508772,0.070588235,0.582920537,21,9.141891166,659.4444444,2.364113371,90.88888889,795.7485423,80.24260643,0.080018791,0.002174058,0.812335707,1136524.953,10,0.659333333,0.421545329
subtropical evergreen broad-leaved forest,2030,0.626984127,0.020833333,0.606150794,23,10.64513191,687.8888889,3.08957635,79.33333333,774.9093222,79.80367991,0.088829742,0.002075824,0.803591774,1135386.326,11,0.620855556,0.607877706
subtropical evergreen broad-leaved forest,2031,0.629090909,0.046728972,0.582361937,26,9.34470659,715.3333333,3.511373242,42.33333333,774.5424459,78.28809338,0.094606493,0.001987995,0.805951033,1135489.825,18,0.559066667,0.76551311
subtropical evergreen broad-leaved forest,2032,0.631034483,0.061403509,0.569630974,26,8.395085669,739.6666667,3.395085679,13.66666667,777.8634045,76.55909629,0.096871763,0.001918336,0.807371239,1136885.246,20,0.588133333,0.787727368
subtropical evergreen broad-leaved forest,2033,0.639575972,0.019230769,0.620345203,26,6.613771995,766.8888889,3.391549826,18.22222222,795.8824258,74.85694012,0.093408774,0.00185188,0.809720992,1139606.114,21,0.6315,0.721464031
subtropical evergreen broad-leaved forest,2034,0.662020906,0.067307692,0.594713214,27,7.358800937,761.6666667,3.358800941,32.44444444,813.071012,73.70525374,0.088824033,0.001833334,0.821393946,1143673.657,19,0.667955556,0.649218151
subtropical evergreen broad-leaved forest,2035,0.66894198,0.049019608,0.619922372,27,8.768267396,740.3333333,3.4349341,46.33333333,837.0146948,72.2249772,0.085791762,0.001839833,0.827765037,1149098.866,17,0.658122222,0.600556112
subtropical evergreen broad-leaved forest,2036,0.68,0.063829787,0.616170213,27,9.69929054,720.1111111,3.477068318,37.88888889,846.1142934,70.93477422,0.081489777,0.00186821,0.831276577,1155884.184,18,0.663355556,0.561007613
subtropical evergreen broad-leaved forest,2037,0.669491525,0.048780488,0.620711038,26,9.938403934,726.4444444,3.716181649,25,838.044908,70.69697618,0.077434339,0.001883971,0.823137258,1164024.368,18,0.671544444,0.586367007
subtropical evergreen broad-leaved forest,2038,0.612903226,0.064935065,0.547968161,19,9.643996565,743.8333333,3.97732993,13.33333333,818.4602836,71.73873513,0.072889726,0.001902785,0.794792697,1173507.491,19,0.685377778,0.654376729
subtropical evergreen broad-leaved forest,2039,0.586826347,0.028169014,0.558657333,18,11.54823495,733.5555556,4.659345998,40.33333333,874.7762477,72.08299616,0.067707893,0.001889947,0.789057297,1181191.718,20,0.685844444,0.742067037
subtropical evergreen broad-leaved forest,2040,0.594594595,0.047619048,0.546975547,17,11.02896762,738.7777778,4.695634233,47.88888889,860.836852,72.75726471,0.060399664,0.001838908,0.798660498,1173301.806,20,0.723311111,0.722784348
subtropical evergreen broad-leaved forest,2041,0.623287671,0.202898551,0.420389121,15,11.9158055,727,5.249138832,61.5,882.9510859,72.68319449,0.057293085,0.00187604,0.805318301,1155060.674,16,0.774144444,0.683939356
subtropical evergreen broad-leaved forest,2042,0.666666667,0.294117647,0.37254902,13,10.58272453,765,5.249391185,62.22222222,838.9202422,72.9393802,0.054001353,0.001875926,0.810271685,1124652.433,12,0.807477778,0.628142379
Warm temperate deciduous broad-leaved forest,2043,0.641666667,0.104166667,0.5375,11,12.47138768,753,5.804721091,85.88888889,870.8924269,72.68179987,0.050240671,0.001959496,0.821657884,1095095.834,17,0.821866667,0.606085607
Warm temperate deciduous broad-leaved forest,2044,0.611764706,0.083333333,0.528431373,9,12.86547392,762.6666667,5.865473986,95.66666667,876.171432,73.32946464,0.044003623,0.002005155,0.797515238,1066462.174,16,0.876855556,0.50628378
Warm temperate deciduous broad-leaved forest,2045,0.697368421,0.41025641,0.287112011,9,14.57120026,732.1111111,5.237867037,114.1111111,924.3439541,74.29168003,0.037740216,0.002133466,0.801412896,1038828.245,16,0.936111111,0.352756644
Warm temperate deciduous broad-leaved forest,2046,0.581395349,0.4375,0.143895349,4,14.88853584,729,5.110758093,122.6666667,948.9333526,76.7863168,0.036254917,0.002397186,0.814212866,1012276.38,14,1,0.19234905
Warm temperate deciduous broad-leaved forest,2047,0.6,0.4375,0.1625,4,15.00318972,732.3333333,5.003189776,132.4444444,960.6786617,79.49725873,0.035797479,0.002672585,0.849060783,986894.3556,12,1,0.084916602
Warm temperate deciduous broad-leaved forest,2052,0.333333333,0,0.333333333,2,14.9898334,767.4444444,4.989833408,121.1111111,979.9901307,88.02674785,0.039657858,0.003980925,0.98528378,880898.8113,9,0.666666667,0
Warm temperate deciduous broad-leaved forest,2054,0.333333333,0,0.333333333,2,15.05234545,697,4.719012101,90,989.8282488,88.82405385,0.037670995,0.002525133,0.943854016,850196.8638,11,0.5,0.055957814
Warm temperate deciduous broad-leaved forest,2055,0.333333333,0,0.333333333,2,15.04342008,685,4.71008677,114.2222222,992.9873597,90.12793919,0.036421139,0.00205928,0.925857355,837761.3454,11,0.5,0.055957814
Warm temperate deciduous broad-leaved forest,2058,0.333333333,0,0.333333333,2,14.40753585,785,4.518646982,69.44444444,967.5134838,93.92836436,0.051470083,0.001333629,0.895538154,813147.8515,9,0.833333333,0.00185856
Warm temperate deciduous broad-leaved forest,2059,0.428571429,0,0.428571429,2,14.10220369,808.7777778,4.657759243,36.11111111,962.0414301,87.32888413,0.056180039,0.00132288,0.90929089,809389.2829,9,1,0.001157364
Warm temperate deciduous broad-leaved forest,2060,0.416666667,0,0.416666667,2,13.95776272,775.5555556,4.957762612,15.55555556,951.3518256,79.68268298,0.059841447,0.0013187,0.910341319,807908.7987,7,1,0.001322702
Warm temperate deciduous broad-leaved forest,2061,0.333333333,0,0.333333333,2,13.89595487,849.3333333,4.895954847,27.83333333,933.6901183,80.87669877,0.062197368,0.00132288,0.928461632,808721.9313,4,1,0.00012814
Warm temperate deciduous broad-leaved forest,2119,0.555555556,0,0.555555556,4,1.364217588,635.6666667,3.586439795,116.2222222,760.1593436,85.96330466,0.056910391,0.00132783,0.820506859,1164663.416,11,1,0.614716757
Warm temperate deciduous broad-leaved forest,2120,0.559322034,0.133333333,0.425988701,7,3.129071199,620.8333333,3.462404529,108.5,785.8247344,84.07509578,0.061115375,0.001972861,0.783380641,1185383.927,11,0.984122222,0.616314424
Warm temperate deciduous broad-leaved forest,2121,0.512605042,0.09375,0.418855042,8,4.157424758,614.8888889,2.935202519,96.33333333,807.2557858,82.53401805,0.066941954,0.002321903,0.732722908,1195873.176,9,0.9508875,0.576280094
Warm temperate deciduous broad-leaved forest,2122,0.452830189,0.09375,0.359080189,9,4.732189833,627.2222222,2.62107873,93.77777778,822.9289618,81.16419191,0.070172402,0.002653853,0.734154696,1191800.192,6,0.882642857,0.445555376
Warm temperate deciduous broad-leaved forest,2123,0.53125,0.0625,0.46875,12,6.620815975,631.1666667,2.454149326,102.6666667,839.2455902,80.58315433,0.069224935,0.0025095,0.757715401,1188538.374,7,0.851114286,0.324372187
Warm temperate deciduous broad-leaved forest,2124,0.580110497,0.05,0.530110497,13,8.196828697,633.4444444,2.530162017,104.1111111,842.8125316,79.90368828,0.067941115,0.002341482,0.78218842,1186304.666,7,0.813475,0.30424076
Warm temperate deciduous broad-leaved forest,2125,0.65248227,0.02,0.63248227,17,8.308775478,646.6666667,2.975442118,82.88888889,838.3711632,79.10682489,0.071559631,0.002211939,0.788067455,1185204.557,6,0.800777778,0.447179145
Warm temperate deciduous broad-leaved forest,2126,0.660377358,0.052631579,0.60774578,18,7.943940979,663.5,3.27727433,52.83333333,825.2785932,78.71663046,0.076323172,0.002076513,0.780736857,1185304.222,9,0.744888889,0.603450154
Warm temperate deciduous broad-leaved forest,2127,0.666666667,0.050847458,0.615819209,18,10.00925113,670.8888889,3.675917811,42.66666667,839.7311839,77.9177326,0.07666963,0.002030328,0.784277849,1186648.37,13,0.770811111,0.633651183
Warm temperate deciduous broad-leaved forest,2128,0.651315789,0.036363636,0.614952153,16,11.61317362,671.8888889,3.724284755,49.55555556,888.7962893,76.63570021,0.071708246,0.002001628,0.7832252,1189267.224,15,0.809122222,0.537985238
Warm temperate deciduous broad-leaved forest,2129,0.659574468,0.076923077,0.582651391,17,12.17522226,653.1111111,3.619666682,65.44444444,917.5505462,75.12408398,0.065852978,0.002031182,0.797609805,1193180.216,16,0.845577778,0.446066791
Warm temperate deciduous broad-leaved forest,2130,0.616071429,0.065217391,0.550854037,15,12.84217531,627.3333333,3.175508658,81,942.6247598,73.16067692,0.066019633,0.002019,0.793110039,1198397.6,15,0.8221125,0.399500522
Warm temperate deciduous broad-leaved forest,2131,0.590243902,0,0.590243902,13,13.31933449,613.2222222,2.986001174,114.6666667,960.0059915,70.92624095,0.063661946,0.002042193,0.788945387,1204922.038,16,0.8201875,0.33658497
Warm temperate deciduous broad-leaved forest,2132,0.578378378,0,0.578378378,12,13.14065857,631.2222222,3.140658538,108.2222222,966.1208951,70.47038593,0.063230934,0.002068051,0.780177125,1212749.341,17,0.8197875,0.364786006
Warm temperate deciduous broad-leaved forest,2133,0.533333333,0,0.533333333,10,11.53072565,638,3.697392305,47.66666667,924.3206155,71.02039268,0.058081904,0.00208725,0.770151157,1221869.26,19,0.8451,0.429950349
Warm temperate deciduous broad-leaved forest,2134,0.539325843,0.046511628,0.492814215,10,10.45371178,658.3333333,3.898156219,40.88888889,888.0815017,73.4048777,0.053586141,0.002059151,0.778567019,1229974.701,19,0.852511111,0.525957301
