species,longitude,latitude
Cinnamomum_glanduliferum,106.53 ,29.57 
Cinnamomum_glanduliferum,98.91 ,28.49 
Cinnamomum_glanduliferum,98.66 ,27.74 
Cinnamomum_glanduliferum,102.39 ,22.99 
Cinnamomum_glanduliferum,100.23 ,26.87 
Cinnamomum_glanduliferum,99.29 ,27.18 
Cinnamomum_glanduliferum,107.54 ,25.60 
Cinnamomum_glanduliferum,99.95 ,26.11 
Cinnamomum_glanduliferum,98.75 ,25.50 
Cinnamomum_glanduliferum,98.97 ,25.50 
Cinnamomum_glanduliferum,98.97 ,25.75 
Cinnamomum_glanduliferum,102.68 ,25.08 
Cinnamomum_glanduliferum,106.85 ,22.35 
Cinnamomum_glanduliferum,102.26 ,22.88 
Cinnamomum_glanduliferum,100.45 ,21.96 
Cinnamomum_heyneanum,110.67 ,31.75 
Cinnamomum_heyneanum,105.44 ,25.10 
Cinnamomum_heyneanum,105.26 ,25.16 
Cinnamomum_heyneanum,107.93 ,23.47 
Cinnamomum_heyneanum,107.03 ,25.03 
Cinnamomum_heyneanum,105.34 ,24.77 
Cinnamomum_heyneanum,105.03 ,24.57 
Cinnamomum_heyneanum,105.39 ,24.78 
Cinnamomum_heyneanum,110.11 ,31.03 
Cinnamomum_heyneanum,99.82 ,24.85 
Cinnamomum_heyneanum,108.12 ,23.85 
Cinnamomum_heyneanum,101.28 ,21.91 
Cinnamomum_heyneanum,106.71 ,25.43 
Cinnamomum_heyneanum,107.05 ,25.00 
Cinnamomum_heyneanum,105.40 ,25.13 
Cinnamomum_heyneanum,108.23 ,23.23 
Cinnamomum_heyneanum,109.88 ,31.11 
Cinnamomum_heyneanum,105.34 ,24.68 
Cinnamomum_heyneanum,106.05 ,24.74 
Cinnamomum_heyneanum,111.29 ,30.69 
Cinnamomum_heyneanum,111.37 ,30.73 
Cinnamomum_heyneanum,104.52 ,24.74 
Cinnamomum_heyneanum,106.88 ,25.33 
Cinnamomum_heyneanum,107.17 ,25.00 
Cinnamomum_heyneanum,104.71 ,24.50 
Cinnamomum_heyneanum,106.45 ,25.01 
Cinnamomum_heyneanum,106.90 ,25.22 
Cinnamomum_heyneanum,106.94 ,24.78 
Cinnamomum_heyneanum,106.75 ,25.43 
Cinnamomum_heyneanum,109.87 ,31.08 
Cinnamomum_heyneanum,105.13 ,24.89 
Cinnamomum_heyneanum,106.61 ,25.46 
Cinnamomum_heyneanum,106.88 ,25.33 
Cinnamomum_heyneanum,106.90 ,25.22 
Cinnamomum_heyneanum,107.16 ,24.99 
Cinnamomum_heyneanum,110.01 ,31.01 
Cinnamomum_heyneanum,106.61 ,25.12 
Cinnamomum_heyneanum,103.22 ,22.78 
Cinnamomum_heyneanum,105.09 ,24.49 
Cinnamomum_heyneanum,106.10 ,25.18 
Cinnamomum_heyneanum,103.44 ,22.96 
Cinnamomum_heyneanum,106.97 ,25.31 
Cinnamomum_ilicioides,107.17 ,25.00 
Cinnamomum_ilicioides,107.19 ,24.97 
Cinnamomum_ilicioides,108.25 ,24.83 
Cinnamomum_ilicioides,109.93 ,23.53 
Cinnamomum_ilicioides,109.50 ,19.56 
Cinnamomum_ilicioides,110.20 ,20.05 
Cinnamomum_ilicioides,110.94 ,22.36 
Cinnamomum_ilicioides,113.69 ,25.12 
Cinnamomum_ilicioides,109.69 ,18.64 
Cinnamomum_ilicioides,107.64 ,21.75 
Cinnamomum_ilicioides,111.61 ,22.43 
Cinnamomum_ilicioides,109.70 ,18.63 
Cinnamomum_ilicioides,107.96 ,22.10 
Cinnamomum_ilicioides,108.31 ,22.65 
Cinnamomum_ilicioides,107.90 ,21.91 
Cinnamomum_ilicioides,108.18 ,21.93 
Cinnamomum_ilicioides,108.33 ,22.82 
Cinnamomum_ilicioides,107.04 ,25.04 
Cinnamomum_ilicioides,107.91 ,21.87 
Cinnamomum_ilicioides,107.91 ,21.88 
Cinnamomum_ilicioides,108.55 ,25.16 
Cinnamomum_ilicioides,107.90 ,21.89 
Cinnamomum_ilicioides,107.90 ,21.88 
Cinnamomum_ilicioides,104.70 ,23.13 
Cinnamomum_iners,98.93 ,23.25 
Cinnamomum_iners,98.93 ,23.25 
Cinnamomum_iners,99.59 ,22.69 
Cinnamomum_iners,100.38 ,21.84 
Cinnamomum_iners,100.38 ,21.84 
Cinnamomum_iners,100.41 ,21.63 
Cinnamomum_iners,100.41 ,21.63 
Cinnamomum_iners,100.61 ,21.94 
Cinnamomum_iners,100.68 ,21.59 
Cinnamomum_iners,100.94 ,22.37 
Cinnamomum_iners,101.24 ,21.94 
Cinnamomum_iners,101.26 ,21.94 
Cinnamomum_iners,101.44 ,21.41 
Cinnamomum_iners,101.44 ,21.42 
Cinnamomum_iners,101.49 ,22.16 
Cinnamomum_iners,101.54 ,21.72 
Cinnamomum_iners,101.54 ,21.72 
Cinnamomum_iners,103.67 ,22.91 
Cinnamomum_iners,103.82 ,22.92 
Cinnamomum_iners,103.97 ,22.51 
Cinnamomum_iners,103.98 ,22.58 
Cinnamomum_iners,98.33 ,27.94 
Cinnamomum_iners,99.65 ,23.96 
Cinnamomum_iners,100.56 ,21.86 
Cinnamomum_iners,100.79 ,22.17 
Cinnamomum_iners,100.91 ,22.08 
Cinnamomum_iners,100.94 ,22.36 
Cinnamomum_iners,101.01 ,22.03 
Cinnamomum_iners,101.04 ,22.53 
Cinnamomum_iners,101.05 ,22.51 
Cinnamomum_iners,101.12 ,22.59 
Cinnamomum_iners,101.25 ,21.94 
Cinnamomum_iners,101.51 ,22.21 
Cinnamomum_iners,101.51 ,22.21 
Cinnamomum_iners,101.59 ,21.60 
Cinnamomum_iners,103.52 ,22.77 
Cinnamomum_iners,103.61 ,22.88 
Cinnamomum_iners,103.69 ,22.91 
Cinnamomum_iners,103.71 ,22.93 
Cinnamomum_iners,103.71 ,22.93 
Cinnamomum_iners,103.71 ,22.93 
Cinnamomum_iners,103.72 ,22.93 
Cinnamomum_iners,103.78 ,22.87 
Cinnamomum_iners,103.82 ,22.92 
Cinnamomum_iners,103.92 ,22.54 
Cinnamomum_iners,103.97 ,22.58 
Cinnamomum_iners,104.83 ,23.33 
Cinnamomum_iners,106.08 ,23.88 
Cinnamomum_iners,106.70 ,22.30 
Cinnamomum_iners,106.70 ,22.31 
Cinnamomum_iners,106.70 ,22.30 
Cinnamomum_iners,106.71 ,22.30 
Cinnamomum_iners,100.99 ,22.36 
Cinnamomum_iners,98.95 ,23.25 
Cinnamomum_iners,103.68 ,22.98 
Cinnamomum_iners,95.33 ,29.33 
Cinnamomum_iners,95.17 ,29.22 
Cinnamomum_iners,100.80 ,22.01 
Cinnamomum_iners,101.28 ,21.91 
Cinnamomum_iners,101.49 ,22.17 
Cinnamomum_iners,105.70 ,23.78 
Cinnamomum_iners,101.56 ,21.46 
Cinnamomum_iners,103.22 ,22.78 
Cinnamomum_iners,101.02 ,22.58 
Cinnamomum_iners,98.34 ,27.91 
Cinnamomum_iners,100.61 ,21.94 
Cinnamomum_iners,99.59 ,22.65 
Cinnamomum_iners,100.68 ,21.59 
Cinnamomum_iners,99.58 ,22.34 
Cinnamomum_iners,121.33 ,28.35 
Cinnamomum_iners,121.00 ,28.58 
Cinnamomum_iners,121.28 ,28.20 
Cinnamomum_iners,111.52 ,29.22 
Cinnamomum_iners,120.69 ,28.27 
Cinnamomum_iners,108.41 ,28.00 
Cinnamomum_japonicum,119.17 ,27.89 
Cinnamomum_japonicum,117.65 ,27.70 
Cinnamomum_japonicum,117.63 ,27.68 
Cinnamomum_japonicum,114.14 ,26.59 
Cinnamomum_japonicum,114.03 ,25.23 
Cinnamomum_japonicum,114.94 ,29.38 
Cinnamomum_japonicum,115.93 ,29.53 
Cinnamomum_japonicum,122.39 ,30.01 
Cinnamomum_japonicum,115.95 ,29.56 
Cinnamomum_japonicum,116.24 ,27.56 
Cinnamomum_japonicum,114.31 ,28.91 
Cinnamomum_japonicum,115.10 ,26.54 
Cinnamomum_japonicum,116.29 ,27.26 
Cinnamomum_japonicum,114.26 ,28.81 
Cinnamomum_japonicum,114.52 ,24.74 
Cinnamomum_japonicum,114.57 ,24.93 
Cinnamomum_japonicum,114.84 ,24.58 
Cinnamomum_japonicum,114.40 ,24.76 
Cinnamomum_japonicum,114.79 ,24.91 
Cinnamomum_japonicum,122.38 ,30.01 
Cinnamomum_japonicum,116.39 ,26.74 
Cinnamomum_japonicum,117.20 ,27.84 
Cinnamomum_japonicum,113.83 ,28.99 
Cinnamomum_japonicum,113.86 ,27.84 
Cinnamomum_japonicum,114.24 ,27.49 
Cinnamomum_japonicum,116.16 ,31.48 
Cinnamomum_japonicum,116.53 ,27.53 
Cinnamomum_japonicum,115.01 ,25.75 
Cinnamomum_japonicum,115.98 ,29.55 
Cinnamomum_japonicum,122.31 ,29.98 
Cinnamomum_japonicum,122.40 ,29.93 
Cinnamomum_japonicum,115.95 ,29.56 
Cinnamomum_japonicum,117.17 ,25.46 
Cinnamomum_japonicum,114.65 ,25.70 
Cinnamomum_japonicum,116.00 ,29.67 
Cinnamomum_japonicum,117.88 ,32.25 
Cinnamomum_japonicum,120.00 ,26.89 
Cinnamomum_japonicum,115.97 ,29.48 
Cinnamomum_japonicum,117.59 ,28.11 
Cinnamomum_japonicum,116.85 ,27.08 
Cinnamomum_japonicum,116.90 ,27.07 
Cinnamomum_japonicum,114.56 ,28.58 
Cinnamomum_japonicum,115.74 ,28.79 
Cinnamomum_japonicum,116.00 ,26.92 
Cinnamomum_japonicum,115.08 ,28.89 
Cinnamomum_japonicum,114.79 ,28.40 
Cinnamomum_japonicum,115.07 ,29.25 
Cinnamomum_japonicum,117.98 ,28.87 
Cinnamomum_japonicum,114.36 ,28.52 
Cinnamomum_japonicum,121.32 ,23.69 
Cinnamomum_japonicum,121.00 ,24.00 
Cinnamomum_japonicum,120.66 ,24.16 
Cinnamomum_japonicum,120.75 ,23.07 
Cinnamomum_japonicum,121.12 ,24.56 
Cinnamomum_japonicum,120.73 ,22.42 
Cinnamomum_japonicum,120.80 ,23.08 
Cinnamomum_japonicum,121.28 ,23.76 
Cinnamomum_japonicum,121.28 ,24.57 
Cinnamomum_japonicum,121.18 ,24.14 
Cinnamomum_japonicum,121.50 ,24.14 
Cinnamomum_japonicum,120.68 ,23.51 
Cinnamomum_japonicum,120.92 ,24.30 
Cinnamomum_japonicum,121.37 ,24.40 
Cinnamomum_japonicum,120.74 ,23.58 
Cinnamomum_japonicum,121.16 ,23.37 
Cinnamomum_japonicum,120.79 ,22.72 
Cinnamomum_japonicum,121.05 ,22.90 
Cinnamomum_japonicum,121.21 ,24.08 
Cinnamomum_japonicum,120.84 ,23.28 
Cinnamomum_japonicum,120.81 ,23.31 
Cinnamomum_japonicum,120.73 ,23.06 
Cinnamomum_japonicum,120.91 ,23.63 
Cinnamomum_japonicum,121.73 ,24.31 
Cinnamomum_japonicum,121.52 ,24.17 
Cinnamomum_japonicum,120.92 ,24.20 
Cinnamomum_japonicum,121.52 ,24.05 
Cinnamomum_japonicum,121.11 ,24.50 
Cinnamomum_japonicum,121.23 ,24.25 
Cinnamomum_japonicum,121.06 ,23.75 
Cinnamomum_japonicum,120.77 ,22.72 
Cinnamomum_japonicum,120.77 ,22.72 
Cinnamomum_japonicum,121.33 ,24.58 
Cinnamomum_japonicum,119.29 ,30.50 
Cinnamomum_japonicum,121.47 ,24.14 
Cinnamomum_japonicum,119.16 ,28.08 
Cinnamomum_japonicum,120.88 ,23.59 
Cinnamomum_japonicum,120.86 ,23.55 
Cinnamomum_japonicum,121.14 ,24.51 
Cinnamomum_japonicum,118.19 ,29.81 
Cinnamomum_japonicum,120.96 ,24.19 
Cinnamomum_japonicum,121.08 ,24.23 
Cinnamomum_japonicum,121.15 ,24.03 
Cinnamomum_japonicum,120.68 ,22.74 
Cinnamomum_japonicum,121.30 ,24.18 
Cinnamomum_japonicum,121.30 ,24.18 
Cinnamomum_japonicum,121.30 ,24.22 
Cinnamomum_japonicum,121.48 ,24.19 
Cinnamomum_japonicum,121.51 ,24.18 
Cinnamomum_japonicum,120.37 ,22.53 
Cinnamomum_japonicum,121.49 ,24.18 
Cinnamomum_japonicum,121.31 ,24.35 
Cinnamomum_japonicum,120.94 ,23.54 
Cinnamomum_japonicum,116.33 ,31.39 
Cinnamomum_japonicum,121.05 ,24.20 
Cinnamomum_japonicum,121.16 ,24.11 
Cinnamomum_japonicum,121.60 ,24.16 
Cinnamomum_japonicum,120.68 ,22.97 
Cinnamomum_japonicum,116.32 ,26.84 
Cinnamomum_japonicum,120.74 ,23.06 
Cinnamomum_japonicum,121.38 ,24.41 
Cinnamomum_japonicum,118.99 ,30.63 
Cinnamomum_japonicum,121.25 ,24.26 
Cinnamomum_japonicum,121.55 ,29.87 
Cinnamomum_japonicum,118.76 ,30.94 
Cinnamomum_japonicum,118.43 ,29.86 
Cinnamomum_japonicum,118.42 ,29.14 
Cinnamomum_japonicum,118.39 ,30.70 
Cinnamomum_japonicum,119.40 ,30.89 
Cinnamomum_japonicum,120.14 ,30.26 
Cinnamomum_japonicum,119.34 ,29.49 
Cinnamomum_japonicum,119.94 ,27.56 
Cinnamomum_japonicum,118.25 ,29.96 
Cinnamomum_japonicum,115.99 ,29.67 
Cinnamomum_japonicum,121.02 ,22.87 
Cinnamomum_japonicum,120.93 ,22.90 
Cinnamomum_japonicum,120.77 ,23.09 
Cinnamomum_japonicum,119.30 ,26.08 
Cinnamomum_japonicum,120.99 ,23.84 
Cinnamomum_japonicum,119.37 ,30.20 
Cinnamomum_japonicum,120.89 ,22.73 
Cinnamomum_japonicum,116.00 ,29.61 
Cinnamomum_japonicum,120.75 ,22.41 
Cinnamomum_japonicum,120.73 ,22.41 
Cinnamomum_japonicum,120.93 ,22.71 
Cinnamomum_japonicum,121.62 ,24.14 
Cinnamomum_japonicum,121.32 ,23.14 
Cinnamomum_japonicum,118.79 ,32.06 
Cinnamomum_japonicum,121.48 ,24.22 
Cinnamomum_japonicum,121.01 ,23.19 
Cinnamomum_japonicum,120.73 ,22.42 
Cinnamomum_japonicum,120.52 ,23.25 
Cinnamomum_japonicum,121.13 ,24.02 
Cinnamomum_japonicum,121.21 ,24.13 
Cinnamomum_japonicum,121.19 ,24.48 
Cinnamomum_japonicum,121.20 ,24.76 
Cinnamomum_japonicum,120.73 ,22.16 
Cinnamomum_japonicum,121.86 ,24.56 
Cinnamomum_japonicum,120.77 ,23.52 
Cinnamomum_japonicum,121.07 ,22.90 
Cinnamomum_japonicum,120.78 ,23.53 
Cinnamomum_japonicum,120.94 ,24.50 
Cinnamomum_japonicum,120.77 ,22.41 
Cinnamomum_japonicum,120.74 ,22.13 
Cinnamomum_japonicum,120.73 ,22.17 
Cinnamomum_japonicum,120.85 ,22.13 
Cinnamomum_japonicum,120.91 ,23.50 
Cinnamomum_japonicum,121.63 ,24.16 
Cinnamomum_japonicum,121.12 ,23.13 
Cinnamomum_japonicum,121.58 ,24.22 
Cinnamomum_japonicum,121.18 ,22.90 
Cinnamomum_japonicum,120.74 ,22.14 
Cinnamomum_japonicum,120.63 ,23.00 
Cinnamomum_japonicum,121.33 ,24.38 
Cinnamomum_japonicum,121.86 ,24.55 
Cinnamomum_japonicum,121.27 ,24.33 
Cinnamomum_japonicum,120.75 ,22.13 
Cinnamomum_japonicum,120.87 ,23.52 
Cinnamomum_japonicum,120.76 ,23.15 
Cinnamomum_japonicum,121.43 ,24.74 
Cinnamomum_japonicum,121.15 ,24.50 
Cinnamomum_japonicum,121.02 ,23.97 
Cinnamomum_japonicum,120.76 ,22.90 
Cinnamomum_japonicum,121.65 ,24.17 
Cinnamomum_japonicum,121.24 ,23.58 
Cinnamomum_japonicum,121.17 ,24.02 
Cinnamomum_japonicum,121.17 ,22.86 
Cinnamomum_japonicum,120.75 ,22.14 
Cinnamomum_japonicum,121.00 ,22.86 
Cinnamomum_japonicum,120.85 ,23.45 
Cinnamomum_japonicum,120.72 ,22.17 
Cinnamomum_japonicum,121.10 ,24.50 
Cinnamomum_japonicum,120.66 ,22.88 
Cinnamomum_japonicum,121.23 ,24.35 
Cinnamomum_japonicum,121.18 ,24.02 
Cinnamomum_japonicum,120.75 ,22.14 
Cinnamomum_japonicum,120.74 ,22.14 
Cinnamomum_japonicum,120.67 ,24.14 
Cinnamomum_japonicum,121.46 ,24.20 
Cinnamomum_japonicum,121.18 ,22.88 
Cinnamomum_japonicum,120.95 ,22.82 
Cinnamomum_japonicum,120.17 ,30.27 
Cinnamomum_japonicum,120.91 ,23.42 
Cinnamomum_japonicum,120.99 ,22.86 
Cinnamomum_japonicum,121.64 ,24.18 
Cinnamomum_japonicum,120.81 ,22.78 
Cinnamomum_japonicum,120.85 ,23.45 
Cinnamomum_japonicum,120.90 ,23.27 
Cinnamomum_japonicum,120.91 ,23.51 
Cinnamomum_japonicum,120.75 ,22.90 
Cinnamomum_japonicum,121.62 ,24.97 
Cinnamomum_japonicum,120.74 ,22.15 
Cinnamomum_japonicum,120.74 ,22.16 
Cinnamomum_japonicum,121.34 ,24.70 
Cinnamomum_japonicum,120.73 ,22.73 
Cinnamomum_japonicum,121.30 ,24.35 
Cinnamomum_japonicum,120.91 ,23.49 
Cinnamomum_japonicum,120.86 ,22.08 
Cinnamomum_japonicum,120.86 ,22.05 
Cinnamomum_japonicum,121.56 ,22.07 
Cinnamomum_japonicum,121.28 ,24.72 
Cinnamomum_japonicum,120.73 ,22.19 
Cinnamomum_japonicum,121.19 ,24.00 
Cinnamomum_japonicum,121.04 ,24.44 
Cinnamomum_japonicum,121.18 ,22.89 
Cinnamomum_japonicum,120.96 ,23.47 
Cinnamomum_japonicum,120.86 ,22.05 
Cinnamomum_japonicum,120.87 ,23.52 
Cinnamomum_japonicum,120.96 ,22.82 
Cinnamomum_japonicum,121.13 ,24.25 
Cinnamomum_japonicum,120.76 ,22.90 
Cinnamomum_japonicum,120.75 ,22.14 
Cinnamomum_japonicum,121.26 ,24.66 
Cinnamomum_japonicum,120.85 ,23.45 
Cinnamomum_japonicum,121.29 ,24.32 
Cinnamomum_japonicum,120.90 ,23.22 
Cinnamomum_japonicum,120.70 ,24.07 
Cinnamomum_japonicum,120.91 ,23.49 
Cinnamomum_japonicum,121.25 ,23.57 
Cinnamomum_japonicum,120.81 ,23.02 
Cinnamomum_japonicum,121.73 ,25.06 
Cinnamomum_japonicum,120.99 ,24.40 
Cinnamomum_japonicum,121.25 ,24.33 
Cinnamomum_japonicum,121.48 ,24.18 
Cinnamomum_japonicum,121.52 ,24.14 
Cinnamomum_japonicum,120.75 ,22.14 
Cinnamomum_japonicum,121.86 ,24.56 
Cinnamomum_japonicum,121.18 ,22.89 
Cinnamomum_japonicum,121.20 ,24.25 
Cinnamomum_japonicum,120.73 ,22.63 
Cinnamomum_japonicum,120.93 ,23.51 
Cinnamomum_japonicum,120.75 ,22.41 
Cinnamomum_japonicum,121.20 ,24.12 
Cinnamomum_japonicum,120.74 ,22.19 
Cinnamomum_japonicum,120.77 ,22.41 
Cinnamomum_japonicum,120.80 ,22.82 
Cinnamomum_japonicum,121.28 ,24.72 
Cinnamomum_japonicum,120.75 ,22.89 
Cinnamomum_japonicum,121.61 ,23.99 
Cinnamomum_japonicum,121.63 ,24.16 
Cinnamomum_japonicum,120.99 ,22.87 
Cinnamomum_japonicum,120.93 ,23.52 
Cinnamomum_japonicum,120.76 ,22.41 
Cinnamomum_japonicum,120.77 ,22.41 
Cinnamomum_japonicum,121.51 ,24.17 
Cinnamomum_japonicum,120.98 ,22.86 
Cinnamomum_japonicum,120.87 ,22.04 
Cinnamomum_japonicum,120.74 ,22.15 
Cinnamomum_japonicum,121.02 ,24.42 
Cinnamomum_japonicum,121.38 ,24.17 
Cinnamomum_japonicum,121.01 ,22.86 
Cinnamomum_japonicum,120.74 ,22.14 
Cinnamomum_japonicum,121.62 ,24.97 
Cinnamomum_japonicum,120.74 ,22.15 
Cinnamomum_japonicum,121.28 ,24.33 
Cinnamomum_japonicum,121.51 ,24.15 
Cinnamomum_japonicum,121.15 ,24.50 
Cinnamomum_japonicum,121.20 ,24.76 
Cinnamomum_japonicum,120.90 ,23.48 
Cinnamomum_japonicum,121.60 ,24.16 
Cinnamomum_japonicum,120.48 ,22.67 
Cinnamomum_japonicum,121.73 ,25.06 
Cinnamomum_japonicum,120.81 ,23.02 
Cinnamomum_japonicum,121.15 ,24.49 
Cinnamomum_japonicum,121.59 ,25.13 
Cinnamomum_japonicum,121.51 ,24.18 
Cinnamomum_japonicum,121.20 ,24.12 
Cinnamomum_japonicum,120.78 ,22.41 
Cinnamomum_japonicum,121.16 ,22.86 
Cinnamomum_japonicum,120.73 ,22.19 
Cinnamomum_japonicum,121.16 ,22.88 
Cinnamomum_japonicum,120.74 ,22.18 
Cinnamomum_japonicum,121.27 ,24.33 
Cinnamomum_japonicum,121.27 ,24.67 
Cinnamomum_japonicum,120.75 ,22.13 
Cinnamomum_japonicum,120.73 ,22.18 
Cinnamomum_japonicum,120.73 ,22.17 
Cinnamomum_japonicum,121.03 ,22.87 
Cinnamomum_japonicum,121.01 ,22.87 
Cinnamomum_japonicum,120.73 ,22.14 
Cinnamomum_japonicum,121.86 ,24.55 
Cinnamomum_japonicum,121.20 ,22.89 
Cinnamomum_japonicum,121.26 ,24.33 
Cinnamomum_japonicum,121.26 ,24.24 
Cinnamomum_japonicum,121.17 ,22.87 
Cinnamomum_japonicum,121.16 ,24.01 
Cinnamomum_japonicum,121.28 ,24.67 
Cinnamomum_japonicum,121.18 ,23.95 
Cinnamomum_japonicum,120.79 ,22.42 
Cinnamomum_japonicum,120.72 ,22.17 
Cinnamomum_japonicum,121.45 ,24.48 
Cinnamomum_japonicum,120.87 ,23.55 
Cinnamomum_japonicum,121.43 ,24.71 
Cinnamomum_japonicum,121.02 ,22.87 
Cinnamomum_japonicum,121.25 ,23.56 
Cinnamomum_japonicum,121.04 ,24.44 
Cinnamomum_japonicum,121.51 ,24.14 
Cinnamomum_japonicum,121.51 ,24.18 
Cinnamomum_japonicum,121.19 ,24.49 
Cinnamomum_japonicum,121.56 ,25.17 
Cinnamomum_japonicum,120.68 ,22.50 
Cinnamomum_japonicum,121.42 ,24.00 
Cinnamomum_japonicum,121.01 ,22.87 
Cinnamomum_japonicum,120.75 ,22.18 
Cinnamomum_japonicum,120.72 ,22.63 
Cinnamomum_japonicum,121.64 ,24.17 
Cinnamomum_japonicum,121.14 ,24.28 
Cinnamomum_japonicum,121.86 ,24.55 
Cinnamomum_japonicum,121.16 ,22.86 
Cinnamomum_japonicum,120.73 ,22.13 
Cinnamomum_japonicum,120.64 ,23.49 
Cinnamomum_japonicum,120.75 ,22.73 
Cinnamomum_japonicum,121.24 ,23.56 
Cinnamomum_japonicum,121.17 ,24.01 
Cinnamomum_japonicum,121.13 ,24.50 
Cinnamomum_japonicum,120.72 ,22.17 
Cinnamomum_japonicum,121.20 ,22.91 
Cinnamomum_japonicum,121.24 ,23.56 
Cinnamomum_japonicum,121.24 ,23.55 
Cinnamomum_japonicum,121.17 ,22.87 
Cinnamomum_japonicum,121.85 ,24.55 
Cinnamomum_japonicum,121.49 ,24.19 
Cinnamomum_japonicum,121.17 ,22.88 
Cinnamomum_japonicum,121.20 ,24.12 
Cinnamomum_japonicum,121.28 ,24.72 
Cinnamomum_japonicum,120.73 ,22.63 
Cinnamomum_japonicum,121.57 ,24.17 
Cinnamomum_japonicum,121.16 ,22.88 
Cinnamomum_japonicum,121.24 ,24.35 
Cinnamomum_japonicum,121.47 ,24.20 
Cinnamomum_japonicum,121.63 ,24.17 
Cinnamomum_japonicum,120.73 ,22.63 
Cinnamomum_japonicum,121.04 ,24.07 
Cinnamomum_japonicum,120.97 ,22.84 
Cinnamomum_japonicum,120.73 ,22.62 
Cinnamomum_japonicum,121.57 ,24.17 
Cinnamomum_japonicum,121.23 ,23.55 
Cinnamomum_japonicum,121.18 ,22.88 
Cinnamomum_japonicum,121.17 ,24.01 
Cinnamomum_japonicum,121.13 ,24.50 
Cinnamomum_japonicum,120.91 ,23.51 
Cinnamomum_japonicum,121.58 ,24.17 
Cinnamomum_japonicum,120.76 ,22.91 
Cinnamomum_japonicum,121.17 ,24.02 
Cinnamomum_japonicum,120.77 ,22.35 
Cinnamomum_japonicum,120.74 ,22.18 
Cinnamomum_japonicum,121.20 ,22.89 
Cinnamomum_japonicum,121.26 ,24.33 
Cinnamomum_japonicum,120.74 ,22.15 
Cinnamomum_japonicum,121.27 ,24.67 
Cinnamomum_javanicum,100.69 ,21.59 
Cinnamomum_javanicum,100.87 ,22.08 
Cinnamomum_javanicum,101.02 ,22.58 
Cinnamomum_javanicum,100.80 ,22.01 
Cinnamomum_javanicum,100.68 ,21.58 
Cinnamomum_javanicum,100.79 ,22.17 
Cinnamomum_javanicum,101.03 ,22.58 
Cinnamomum_javanicum,103.69 ,22.93 
Cinnamomum_javanicum,103.71 ,22.93 
Cinnamomum_javanicum,100.51 ,21.49 
Cinnamomum_javanicum,103.71 ,22.93 
Cinnamomum_jensenianum,117.59 ,29.47 
Cinnamomum_jensenianum,114.21 ,29.16 
Cinnamomum_jensenianum,115.95 ,29.55 
Cinnamomum_jensenianum,115.88 ,29.53 
Cinnamomum_jensenianum,116.00 ,29.67 
Cinnamomum_jensenianum,115.93 ,29.53 
Cinnamomum_jensenianum,116.41 ,29.57 
Cinnamomum_jensenianum,114.06 ,28.62 
Cinnamomum_jensenianum,115.70 ,29.56 
Cinnamomum_jensenianum,104.08 ,28.26 
Cinnamomum_jensenianum,107.25 ,29.70 
Cinnamomum_jensenianum,116.02 ,29.66 
Cinnamomum_jensenianum,115.91 ,29.52 
Cinnamomum_jensenianum,115.08 ,28.89 
Cinnamomum_jensenianum,116.00 ,29.67 
Cinnamomum_jensenianum,113.41 ,24.19 
Cinnamomum_jensenianum,112.53 ,23.93 
Cinnamomum_jensenianum,110.62 ,26.64 
Cinnamomum_jensenianum,114.21 ,22.58 
Cinnamomum_jensenianum,115.00 ,28.94 
Cinnamomum_jensenianum,110.26 ,24.13 
Cinnamomum_jensenianum,110.11 ,23.97 
Cinnamomum_jensenianum,117.92 ,27.64 
Cinnamomum_jensenianum,104.68 ,27.95 
Cinnamomum_jensenianum,113.08 ,24.92 
Cinnamomum_jensenianum,114.38 ,27.85 
Cinnamomum_jensenianum,110.94 ,25.61 
Cinnamomum_jensenianum,104.61 ,28.07 
Cinnamomum_jensenianum,110.11 ,27.61 
Cinnamomum_jensenianum,109.24 ,25.35 
Cinnamomum_jensenianum,108.81 ,27.82 
Cinnamomum_jensenianum,110.19 ,26.85 
Cinnamomum_jensenianum,108.65 ,25.22 
Cinnamomum_jensenianum,108.65 ,25.22 
Cinnamomum_jensenianum,103.49 ,29.46 
Cinnamomum_jensenianum,103.38 ,29.56 
Cinnamomum_jensenianum,110.64 ,22.55 
Cinnamomum_jensenianum,105.03 ,24.57 
Cinnamomum_jensenianum,117.77 ,27.68 
Cinnamomum_jensenianum,117.77 ,27.68 
Cinnamomum_jensenianum,103.43 ,29.56 
Cinnamomum_jensenianum,110.45 ,23.12 
Cinnamomum_jensenianum,107.88 ,27.26 
Cinnamomum_jensenianum,111.90 ,23.46 
Cinnamomum_jensenianum,110.12 ,23.86 
Cinnamomum_jensenianum,108.06 ,26.64 
Cinnamomum_jensenianum,107.14 ,28.94 
Cinnamomum_jensenianum,118.22 ,27.69 
Cinnamomum_jensenianum,114.22 ,26.54 
Cinnamomum_jensenianum,114.24 ,26.57 
Cinnamomum_jensenianum,115.70 ,29.61 
Cinnamomum_jensenianum,114.47 ,25.76 
Cinnamomum_jensenianum,117.83 ,27.82 
Cinnamomum_jensenianum,115.38 ,25.13 
Cinnamomum_jensenianum,116.78 ,24.65 
Cinnamomum_jensenianum,110.24 ,24.18 
